Date,Rot,VH,Team,1st,2nd,3rd,Final,Open,Close,Overtime
412,60,H,team_cgy,1,1,0,3,5o25,5o50,1
413,1,V,team_van,0,2,1,3,-160,-175,0
413,2,H,team_col,1,0,3,4,5o15,5o25,0
413,3,V,team_phi,0,0,0,0,5.5u15,5.5o15,0
413,4,H,team_buf,0,0,1,1,-115,-120,0
413,5,V,team_nyr,0,0,0,1,5o15,5o30,1
413,6,H,team_nyi,0,0,0,0,-110,-115,0
413,7,V,team_bos,1,1,0,2,-165,-170,0
413,8,H,team_car,1,1,2,4,5o30,5.5u25,0
413,9,V,team_mtl,1,0,0,1,-104,-115,0
413,10,H,team_tor,4,1,0,5,5.5u25,5.5u20,0
413,11,V,team_tbl,0,2,3,5,6u20,6u20,0
413,12,H,team_wsh,3,2,0,6,-165,-165,1
413,13,V,team_pit,2,0,1,3,-180,-200,0
413,14,H,team_fla,0,1,0,1,5.5o05,5.5u15,0
413,15,V,team_cbj,0,2,0,3,5o04,5,1
413,16,H,team_min,1,0,1,2,-144,-150,0
413,17,V,team_sjs,0,0,1,1,-134,-145,0
413,18,H,team_dal,2,0,0,2,5.5u42,5.5u45,0
413,19,V,team_cgy,1,2,1,4,5.5u22,5.5,0
413,20,H,team_edm,1,0,0,1,-190,-200,0
413,21,V,team_ana,0,1,0,1,5o15,5o35,0
413,22,H,team_lak,1,1,0,2,-145,-145,0
414,51,V,team_chi,0,1,1,2,5.5u25,-110,0
414,52,H,team_stl,0,0,0,0,-119,5o25,0
414,53,V,team_tbl,0,1,0,1,5.5o08,5.5o15,0
414,54,H,team_buf,1,2,0,3,-123,-130,0
414,55,V,team_det,0,1,2,3,-114,-140,0
414,56,H,team_nsh,0,0,0,0,5o09,5u20,0
415,1,V,team_njd,0,0,0,0,5o35,5o30,0
415,2,H,team_tor,0,0,2,2,-145,-150,0
415,5,V,team_phi,2,4,1,7,5.5u10,5.5u20,0
415,6,H,team_mtl,1,2,0,3,-193,-210,0
415,7,V,team_van,2,1,2,5,-150,-175,0
415,8,H,team_nsh,0,2,0,2,5o15,5u15,0
415,9,V,team_dal,0,1,1,2,5.5u25,5.5u30,0
415,10,H,team_chi,1,1,3,5,-182,-200,0
415,11,V,team_min,1,1,2,4,-135,-155,0
415,12,H,team_cgy,0,0,3,3,5o25,5o35,0
415,13,V,team_cbj,0,1,2,4,-110,-120,1
415,14,H,team_col,0,1,2,3,5o20,5o20,0
415,15,V,team_sjs,0,3,1,4,-104,-110,0
415,16,H,team_ari,0,0,0,0,5o15,5u15,0
416,51,V,team_fla,1,1,0,2,5.5u25,5.5u25,0
416,52,H,team_nyi,3,2,0,5,-205,-230,0
416,53,V,team_tor,0,0,1,1,5.5o10,5.5o20,0
416,54,H,team_wsh,1,3,1,5,-150,-165,0
416,55,V,team_car,0,1,1,2,5.5u40,5.5u30,0
416,56,H,team_ott,1,2,0,3,-165,-170,0
416,57,V,team_nyr,0,1,1,2,-135,-155,0
416,58,H,team_phi,2,1,1,4,5o20,5.5u30,0
416,59,V,team_tbl,1,0,2,3,5.5o15,5.5o20,0
416,60,H,team_wpg,1,2,0,4,-160,-140,1
416,61,V,team_van,0,1,0,1,5u15,5u30,0
416,62,H,team_stl,0,0,1,2,-125,-135,1
416,63,V,team_min,1,2,2,5,5u10,5,0
416,64,H,team_edm,1,0,2,3,-120,-115,0
416,65,V,team_lak,0,2,0,2,-104,-110,0
416,66,H,team_sjs,0,2,0,3,5o20,5,1
417,1,V,team_mtl,0,2,2,4,5.5u27,5.5u30,0
417,2,H,team_pit,3,2,1,6,-134,-140,0
417,3,V,team_buf,1,0,1,3,5o25,5o35,1
417,4,H,team_bos,1,1,0,2,-205,-260,0
417,5,V,team_det,0,1,1,2,-153,-170,0
417,6,H,team_cgy,1,0,2,3,5.5u32,5.5u40,0
417,7,V,team_cbj,0,1,1,3,5o15,5,1
417,8,H,team_ana,1,0,1,2,-153,-165,0
418,51,V,team_fla,1,0,0,1,5o15,5u15,0
418,52,H,team_nyr,2,1,3,6,-255,-290,0
418,53,V,team_nyi,3,1,1,5,5.5u10,5.5,0
418,54,H,team_tor,2,0,1,3,-125,-130,0
418,55,V,team_njd,0,1,2,3,5.5u45,5.5u50,0
418,56,H,team_phi,0,0,0,0,-140,-140,0
418,57,V,team_wsh,0,1,0,1,5.5u35,-110,0
418,58,H,team_ott,0,2,1,3,-115,5.5u50,0
418,59,V,team_tbl,0,1,1,2,5.5o05,5.5o20,0
418,60,H,team_mtl,0,2,1,3,-180,-160,0
418,61,V,team_car,0,1,2,3,5.5u10,5.5,0
418,62,H,team_wpg,1,1,1,4,-165,-170,1
418,63,V,team_ari,0,0,1,1,5u30,5u20,0
418,64,H,team_stl,1,0,0,2,-180,-175,1
418,65,V,team_van,0,1,0,1,-140,-135,0
418,66,H,team_dal,0,1,4,5,5.5u45,5.5u55,0
418,67,V,team_min,0,1,0,1,5u15,5u25,0
418,68,H,team_sjs,1,2,3,6,-155,-165,0
418,69,V,team_cbj,0,1,0,1,5u15,5u15,0
418,70,H,team_lak,1,1,0,2,-175,-200,0
419,3,V,team_nyr,3,4,1,8,-123,-130,0
419,4,H,team_buf,0,3,1,4,5o15,5,0
419,5,V,team_dal,0,0,1,1,5o04,5o15,0
419,6,H,team_stl,1,1,0,2,-170,-175,0
419,7,V,team_nsh,2,1,1,4,5o15,5o15,0
419,8,H,team_chi,2,1,1,5,-255,-280,1
419,9,V,team_ana,0,0,1,1,-163,-170,0
419,10,H,team_cgy,0,1,2,3,5.5u22,5.5u25,0
419,11,V,team_edm,2,2,0,4,5o25,5o55,0
419,12,H,team_col,1,0,0,1,-117,-125,0
420,51,V,team_fla,2,0,0,2,5u09,5u15,0
420,52,H,team_njd,1,4,1,6,-178,-230,0
420,53,V,team_nyi,2,1,1,5,5.5u11,-110,1
420,54,H,team_wpg,1,2,1,4,-123,5.5u15,0
420,57,V,team_wsh,2,2,1,5,5.5u17,5.5u20,0
420,58,H,team_mtl,0,0,1,1,-144,-150,0
420,59,V,team_tor,0,2,2,4,5.5u32,5o40,0
420,60,H,team_ott,0,1,0,1,-118,-130,0
420,61,V,team_phi,1,2,2,5,5.5o28,5.5o25,0
420,62,H,team_car,1,1,1,3,-114,-115,0
420,63,V,team_ari,2,0,0,3,5o25,5o30,1
420,64,H,team_chi,1,1,0,2,-190,-200,0
420,65,V,team_det,1,0,0,1,5o20,5o15,0
420,66,H,team_van,1,0,0,2,-165,-140,1
420,67,V,team_pit,0,1,2,3,5.5u42,5.5u45,0
420,68,H,team_bos,1,0,1,2,-123,-150,0
421,1,V,team_fla,0,0,0,0,5.5u37,5.5u30,0
421,2,H,team_bos,1,1,1,3,-270,-360,0
421,3,V,team_njd,0,0,1,1,5u15,5u35,0
421,4,H,team_nyr,2,1,1,4,-177,-190,0
421,5,V,team_cgy,1,1,2,4,5o15,5o40,0
421,6,H,team_min,1,0,0,1,-220,-260,0
421,7,V,team_car,3,0,0,3,6u17,6o20,0
421,8,H,team_tbl,0,1,1,2,-154,-165,0
421,9,V,team_stl,1,1,1,3,-154,-170,0
421,10,H,team_col,2,2,1,5,5o15,5,0
421,11,V,team_cbj,1,2,1,4,5u09,5u20,0
421,12,H,team_sjs,0,1,2,3,-163,-175,0
421,13,V,team_ana,1,1,1,3,-113,-135,0
421,14,H,team_edm,1,0,0,1,5o20,5o35,0
421,15,V,team_dal,0,2,1,3,5o20,5o20,0
421,16,H,team_lak,1,1,1,4,-190,-190,1
422,51,V,team_wpg,0,1,1,2,-109,-125,0
422,52,H,team_buf,0,1,0,1,5.5u20,5.5u20,0
422,53,V,team_pit,2,0,1,3,-115,5o30,0
422,54,H,team_ott,0,0,1,1,5.5u40,-120,0
422,55,V,team_ari,0,0,0,0,5o15,5u15,0
422,56,H,team_det,2,1,1,4,-140,-160,0
422,57,V,team_ana,2,0,1,3,-115,-135,0
422,58,H,team_edm,0,0,0,0,5.5u35,5.5u45,0
422,59,V,team_chi,0,0,1,1,5o30,-115,0
422,60,H,team_van,1,2,0,3,-115,5o30,0
423,1,V,team_wpg,0,2,1,3,5.5o13,5.5,0
423,2,H,team_wsh,2,2,1,5,-159,-210,0
423,3,V,team_mtl,0,2,0,2,-120,-130,0
423,4,H,team_njd,2,1,0,3,5o25,5o25,0
423,5,V,team_nyi,1,1,1,3,-135,-155,0
423,6,H,team_car,2,1,0,4,5.5o18,5.5o30,1
423,7,V,team_bos,1,0,1,2,-130,-145,0
423,8,H,team_phi,1,2,2,5,5.5u27,5.5u30,0
423,9,V,team_nyr,0,0,2,2,-222,-250,0
423,10,H,team_fla,0,1,2,3,5o30,5o25,0
423,11,V,team_cgy,1,1,1,3,5o25,5o40,0
423,12,H,team_nsh,1,1,2,4,-133,-145,0
423,13,V,team_col,0,1,0,1,5o15,5o20,0
423,14,H,team_stl,1,2,0,3,-232,-240,0
423,15,V,team_lak,0,1,0,1,-113,-110,0
423,16,H,team_min,2,0,0,2,5u09,5u20,0
423,17,V,team_dal,1,1,0,2,5o35,5o40,0
423,18,H,team_sjs,1,0,2,3,-175,-170,0
423,19,V,team_buf,1,0,3,4,5.5u20,5.5u20,0
423,20,H,team_pit,1,0,1,2,-205,-240,0
424,51,V,team_tor,1,1,0,2,6u15,-115,0
424,52,H,team_tbl,0,2,3,5,-110,6,0
424,53,V,team_lak,0,1,0,1,5u07,5,0
424,54,H,team_det,0,1,2,3,-120,-150,0
424,55,V,team_chi,2,0,2,4,-155,-190,0
424,56,H,team_edm,1,0,0,1,5.5u30,5.5u40,0
424,57,V,team_sjs,0,1,0,1,5o10,5o20,0
424,58,H,team_ari,2,0,0,2,-110,-120,0
425,1,V,team_nyr,2,0,1,4,-145,-170,1
425,2,H,team_car,0,2,1,3,5.5u43,5.5u45,0
425,3,V,team_ott,0,1,0,2,5o35,5o55,1
425,4,H,team_wsh,0,0,1,1,-144,-120,0
425,5,V,team_nyi,0,1,0,1,6u07,6o15,0
425,6,H,team_phi,1,0,1,2,-108,-125,0
425,7,V,team_tor,2,2,0,4,-155,-155,0
425,8,H,team_fla,0,0,0,0,5.5o07,5.5o15,0
425,9,V,team_pit,1,1,0,2,-120,-130,0
425,10,H,team_njd,0,1,2,3,5.5u28,5.5u35,0
425,11,V,team_nsh,2,0,0,2,5u15,5o15,0
425,12,H,team_det,1,3,1,5,-200,-250,0
425,13,V,team_mtl,0,1,3,4,-104,-120,0
425,14,H,team_wpg,1,1,0,2,5.5u06,5.5u20,0
425,15,V,team_cgy,0,1,0,1,5o30,5o25,0
425,16,H,team_stl,0,3,1,4,-125,-240,0
425,17,V,team_cbj,1,0,2,3,5u30,5o15,0
425,18,H,team_dal,0,1,0,1,-123,-115,0
425,19,V,team_ana,0,2,1,3,5u09,5,0
425,20,H,team_van,0,0,1,1,-150,-190,0
425,21,V,team_tbl,0,0,0,0,5.5u11,5.5,0
425,22,H,team_bos,0,2,0,2,-210,-250,0
426,51,V,team_nyi,0,0,1,1,-120,-120,0
426,52,H,team_buf,0,1,0,2,5.5u11,5.5u15,1
426,53,V,team_edm,3,3,0,6,5o09,5,0
426,54,H,team_min,0,0,1,1,-200,-260,0
426,55,V,team_cgy,0,1,0,1,5.5u17,5.5u25,0
426,56,H,team_chi,2,0,1,3,-222,-280,0
426,57,V,team_col,3,1,0,5,5o15,5.5u25,1
426,58,H,team_ari,2,1,1,4,-160,-175,0
427,1,V,team_njd,0,0,0,0,5u25,5u30,0
427,2,H,team_nyr,2,1,1,4,-170,-180,0
427,3,V,team_fla,1,1,3,5,5.5o37,5.5o35,0
427,4,H,team_tbl,2,1,0,3,-178,-190,0
427,5,V,team_nsh,0,1,0,1,5o15,5o20,0
427,6,H,team_cbj,0,0,3,3,-225,-260,0
427,7,V,team_bos,1,1,0,2,-125,-125,0
427,8,H,team_wsh,0,0,2,3,5.5u38,5.5u50,1
427,9,V,team_car,0,3,0,3,5.5o37,5.5o35,0
427,10,H,team_pit,1,2,5,8,-195,-230,0
427,11,V,team_phi,1,0,1,2,5.5u25,5.5u35,0
427,12,H,team_ott,0,1,0,1,-170,-180,0
427,13,V,team_mtl,1,2,1,4,-125,5.5u20,0
427,14,H,team_tor,1,0,0,1,5.5u18,-115,0
427,15,V,team_min,1,1,1,3,-140,-145,0
427,16,H,team_col,1,0,0,1,5o35,5o45,0
427,17,V,team_chi,0,0,1,1,5o04,5o15,0
427,18,H,team_stl,2,1,0,3,-144,-240,0
427,19,V,team_det,1,0,2,3,-125,-155,0
427,20,H,team_dal,0,0,0,0,5o25,5o45,0
427,21,V,team_van,1,0,1,2,-125,-125,0
427,22,H,team_edm,0,1,6,7,5o20,5o25,0
427,23,V,team_ari,2,1,2,5,5o09,5o20,0
427,24,H,team_ana,1,1,1,3,-155,-170,0
427,25,V,team_sjs,0,1,1,2,5u15,5u20,0
427,26,H,team_lak,0,2,1,3,-150,-150,0
428,31,V,team_ott,1,1,2,4,5u25,5u25,0
428,32,H,team_bos,0,1,1,2,-230,-200,0
